question_id,paragraph_id,answers
950,[127],['Paderewski']
951,[127],['Jan Ekier']
952,[128],['Improvisation']
953,[128],['the four-bar phrase']
954,[128],['Improvisation']
955,[128],['Nicholas Temperley']
956,[129],['the Barcarolle Op. 60']
957,[129],['departure and return']
958,[130],"['straightforward ternary or episodic form, sometimes with a coda.']"
959,[130],['mazurkas']
960,[130],['drone bass']
961,[131],['triple time']
962,[132],['agitated expression']
963,[132],['1833']
964,[132],['nocturnes']
965,[133],['études']
966,[133],['straightforward ternary']
967,[134],['The Well-Tempered Clavier']
968,[134],['Kenneth Hamilton']
969,[134],['The preludes']
970,[134],"[""J.S. Bach's The Well-Tempered Clavier""]"
971,[134],['generic preludes to others of his pieces']
972,[134],['Ferruccio Busoni']
973,[135],['four']
974,[135],['The last movement']
975,[135],['Op. 58']
976,[136],['Claude Debussy']
977,[137],['his Projet de méthode']
978,[138],['Karol Szymanowski']
979,[138],['national modes and idioms']
980,[138],['Nikolai Zverev']
981,[138],['Karol Szymanowski']
982,[138],['Alexander Scriabin']
983,[139],['Jonathan Bellman']
984,[139],['rigid procedures']
985,[139],"['""always crescendo to a high note""']"
986,[139],['hearing in them all the most beautiful things of art']
987,[139],['Berlioz']
988,[140],['the practice in performance of disregarding strict time']
989,[140],['mazurkas']
990,[141],['1836']
991,[141],['the failure of the November 1830']
992,[141],['flowers']
993,[141],['Carolyne zu Sayn-Wittgenstein']
994,[142],['Barbara Milewski']
995,[142],['Michał Kleofas Ogiński and Franciszek Lessel']
996,[142],['Richard Taruskin']
997,[143],['freedom']
998,[143],['Europe and the New World']
999,[144],['Byronic flamboyance']
1000,[144],['Liszt and Henri Herz']
1001,[144],['Paris']
1002,[144],['Arthur Hutchings']
1003,[145],['six']
1004,[145],['qualities as a pianist and composer']
1005,[145],['Carnaval']
1006,[145],['Ballade No. 2 in F major']
1007,[145],['Liszt']
1008,[146],['Jacques Durand']
1009,[146],"[""Chopin's""]"
1010,[147],['Mainland Chinese scholars']
1011,[148],['horse trade']
1012,[148],['Deshin Shekpa']
1013,[148],['the Karma Kagyu school']
1014,[149],['armed resistance']
1015,[150],['the 9th century']
1016,[150],['The Yarlung rulers of Tibet']
1017,[150],['the borders between Tibet and China']
1018,[150],['Tibet']
1019,[150],['821']
1020,[151],['907–960']
1021,[151],['960–1279']
1022,[151],['the Khitan']
1023,[151],['Jurchen']
1024,[152],['Ögedei Khan']
1025,[152],['1229–1241']
1026,[153],['Sakya Pandita']
1027,[153],['1241–1246']
1028,[154],['Khagan']
1029,[154],['Karma Pakshi']
1030,[154],['the Phagpa lama']
1031,[155],['1279']
1032,[155],['1271–1368']
1033,[155],['the Yuan dynasty']
1034,[156],['1358']
1035,[156],['the Phagmodru myriarch Tai Situ Changchub Gyaltsen']
1036,[157],['the Red Turban Rebellion']
1037,[157],['1368–1398']
1038,[157],['Yuan officeholders']
1039,[158],['Rolpe Dorje']
1040,[158],['the Buddhist link between Tibet and China']
1041,[158],['disciples']
1042,[159],['1402–1424']
1043,[159],['the Yongle Emperor']
1044,[160],['1644–1912']
1045,[160],['1739']
1046,[160],['É-Lì-Sī Army-Civilian Marshal Office']
1047,[160],['western Tibet']
1048,[161],['three']
1049,[161],['Tai Situ Changchub Gyaltsen']
1050,[162],['Morris Rossabi']
1051,[163],['historian Tsepon W. D. Shakabpa']
1052,[164],['Wang and Nyima']
1053,[164],['princes']
1054,[164],['imperial edicts']
1055,[165],['Journalist and author Thomas Laird']
1056,[165],['the British']
1057,[165],"[""the government viewpoint of the People's Republic of China""]"
1058,[166],['A Mongol dynasty of China']
1059,[166],['a non-Chinese polity']
1060,[167],['1311–1320']
1061,[167],['a licensed border market']
1062,[168],"[""Ming dynasty's Ü-Tsang Commanding Office""]"
1063,[169],"['1,000 households']"
1064,[170],['subordinates']
1065,[171],['the Tarim Basin and oasis of Turpan']
1066,[171],['foreign officials']
1067,[172],['Phagmodrupa Dynasty']
1068,[172],['Wang and Nyima']
1069,[173],['all traces of Mongol suzerainty']
1070,[174],['the Ming officer of Hezhou']
1071,[175],['the Phagmodrupa']
1072,[175],['1642']
1073,[175],['hegemonies']
1074,[176],['the Karmapa Kargyu']
1075,[176],['Mongol']
1076,[176],['Je Tsongkhapa']
1077,[176],['the Ming Yongle Emperor']
1078,[177],['1407']
1079,[177],['1413']
1080,[177],['1414']
1081,[178],['Dawa Norbu']
1082,[179],['an army']
1083,[179],['Tibet']
1084,[180],['1413']
1085,[180],['to maintain the loyalty of neighboring vassal states']
1086,[181],['the Ming court']
1087,[181],['1430s']
1088,[181],['the Mingshi or the Mingshi Lu']
1089,[182],['various lamas']
1090,[182],['the Phagmodru myriarchy']
1091,[183],['Melvyn C. Goldstein']
1092,[183],['1565–1642']
1093,[184],['1398–1402']
1094,[184],['the Buddhist monk Yao Guangxiao']
1095,[184],['the Hongwu Emperor']
1096,[184],"['March 10, 1403']"
1097,[185],['to seek out the Karmapa']
1098,[185],['1407']
1099,[186],['1403']
1100,[186],['the Karmapa']
1101,[186],['Kublai']
1102,[186],['the Yongle Emperor']
1103,[187],['Linggu Temple']
1104,[187],['Nanjing']
1105,[187],['religious leaders of other Tibetan Buddhist sects']
1106,[188],['the Mongols']
1107,[188],['religious purposes']
1108,[188],['to send a military force into Tibet']
1109,[188],['to forcibly give the Karmapa authority over all the Tibetan Buddhist schools']
1110,[188],['Deshin Shekpa']
1111,[189],['Jianwen Emperor']
1112,[189],['Deshin Shekpa']
1113,[189],"[""Deshin Shekpa's miracles""]"
1114,[190],['Chinese Communist historians']
1115,[191],['The Information Office of the State Council of the PRC']
1116,[191],"[""after the latter's agent had brought holy relics to the Ming court""]"
1117,[192],['the Karmapa hierarchs']
1118,[192],['1446']
1119,[192],['1415']
1120,[192],['the Karmapa']
1121,[193],['to facilitate trade with Tibet']
1122,[193],"['tea, horses, and salt']"
1123,[193],['through Sichuan and crossed Shangri-La County in Yunnan']
1124,[194],['Silk workshops']
1125,[195],['Tibet']
1126,[195],['Altan Khan']
1127,[195],"[""the Oirat Mongol confederation's hegemony""]"
1128,[195],['Altan Khan']
1129,[196],['November 1378']
1130,[197],['recovery of the Ordos region']
1131,[197],['the Mongols']
1132,[197],['Ming China']
1133,[198],['divide-and-rule']
1134,[198],['after the Sakya regime had fallen']
1135,[198],['fifth Karmapa']
1136,[198],['many different Tibetan lamas']
1137,[199],['the Phagmodrupa']
1138,[199],['New Years ceremonies and prayers']
1139,[199],['1518']
1140,[200],['1505–1521']
1141,[200],['the company of lamas']
1142,[200],['Mikyö Dorje']
1143,[201],['Chinese writers of the early 20th century']
1144,[201],['the 13th century']
1145,[202],['the Chinese central government']
1146,[203],['the Tibetan lamas and Mongol khans']
1147,[203],['the Republic of China and its Communist successors']
1148,[203],['the California Academy of Sciences in San Francisco']
1149,[203],['the Mongols']
1150,[204],['the 13th century']
1151,[204],['the Ming dynasty']
1152,[204],['the Ming']
1153,[204],['the central government of China']
1154,[205],['the native Chinese ideology of Daoism']
1155,[205],['the Tibetan lamas']
1156,[205],['Yang Tinghe']
1157,[205],['Yang Tinghe']
1158,[206],['Jiajing']
1159,[206],['Neo-Confucian establishment']
1160,[206],['the Portuguese embassy']
1161,[206],['Tibetan Buddhism and lamas']
1162,[206],['Jiajing']
1163,[207],['the Ming']
1164,[207],['1571']
1165,[208],['execution']
1166,[208],['the Dalai Lama']
1167,[208],['Committed to their religious leader']
1168,[209],['Tümen Khan']
1169,[209],['the great-grandson of Altan Khan']
1170,[209],['the 5th Dalai Lama']
1171,[209],['In 1642']
1172,[210],['Sonam Gyatso']
1173,[210],['Zhang Juzheng']
1174,[210],['Mongolia']
1175,[211],['the third Dalai Lama']
1176,[211],['pay tribute']
1177,[211],['the title Dorjichang or Vajradhara Dalai Lama']
1178,[211],['the fifth Dalai Lama']
1179,[211],['the fifth Panchen Lama']
1180,[212],['Master of Vajradhara']
1181,[212],['Yonten Gyatso']
1182,[212],['1616']
1183,[213],['their old vassal of Tibet']
1184,[213],['1642']
1185,[213],['the Ming court']
1186,[214],['1565']
1187,[214],['Karma Phuntsok Namgyal']
1188,[214],['1611–1621']
1189,[214],['the Karmapa']
1190,[215],['the Mongol prince Güshi Khan']
1191,[215],['protector']
1192,[215],['the Gelugpas']
1193,[215],['Amdo']
1194,[216],['Lozang Gyatso']
1195,[216],['the regent Sonam Chöpel']
1196,[216],['Güshi Khan']
1197,[217],['the rebellion of Li Zicheng']
1198,[217],['Shunzhi']
1199,[218],['the Dzungar Mongols']
1200,[218],['the Kangxi Emperor']
1201,[218],['1720']
1202,[218],['1751']
1203,[219],['action-adventure']
1204,[219],['November 2006']
1205,[219],['December 2006']
1206,[219],['Nintendo']
1207,[219],['2005']
1208,[219],['2006']
1209,[],[]
1210,[],[]
1211,[220],['Link']
1212,[220],['Hyrule']
1213,[220],['Midna']
1214,[220],['Link']
1215,[220],['Midna']
1216,[],[]
1217,[],[]
1218,[],[]
1219,[],[]
1220,[221],['Game of the Year']
1221,[221],['Nintendo Selects']
1222,[221],['March 2016']
1223,[221],['2006']
1224,[],[]
1225,[],[]
1226,[],[]
1227,[],[]
1228,[222],"['combat, exploration, and item collection']"
1229,[222],['Ocarina of Time']
1230,[222],['sword']
1231,[222],['Clawshot']
1232,[222],['action-adventure']
1233,[222],['Ocarina of Time']
1234,[222],['sword and shield']
1235,[],[]
1236,[],[]
1237,[],[]
1238,[223],['one']
1239,[223],['on-screen display']
1240,[223],['context-sensitive button mechanic']
1241,[],[]
1242,[],[]
1243,[],[]
1244,[],[]
1245,[224],['Wii Remote']
1246,[224],['chime']
1247,[224],['two']
1248,[224],['motion']
1249,[224],['Wii Remote']
1250,[],[]
1251,[],[]
1252,[],[]
1253,[],[]
1254,[225],['nine']
1255,[225],['enemies']
1256,[225],['Epona']
1257,[225],['overworld']
1258,[],[]
1259,[],[]
1260,[],[]
1261,[226],['Wolf']
1262,[226],['Poes']
1263,[226],['Midna']
1264,[226],['human']
1265,[226],['Wolf']
1266,[226],['small imp-like creature']
1267,[226],['enemy ghosts']
1268,[],[]
1269,[],[]
1270,[],[]
1271,[],[]
1272,[],[]
1273,[227],['artificial intelligence']
1274,[227],['The Wind Waker']
1275,[227],['react']
1276,[227],['artificial intelligence']
1277,[],[]
1278,[],[]
1279,[],[]
1280,[],[]
1281,[228],['Midna']
1282,[228],['Japan']
1283,[228],['Midna']
1284,[],[]
1285,[],[]
1286,[],[]
1287,[],[]
1288,[],[]
1289,[229],['ranch hand']
1290,[229],['children']
1291,[229],['Midna']
1292,[229],['Tears of Light']
1293,[229],['Ordon Village']
1294,[229],['Tears of Light']
1295,[],[]
1296,[],[]
1297,[],[]
1298,[230],['Fused Shadows']
1299,[230],['Master Sword']
1300,[230],['Fused Shadows']
1301,[230],['Zant']
1302,[230],['Master Sword']
1303,[],[]
1304,[],[]
1305,[231],['Shadow Crystal']
1306,[231],['Hyrule Castle']
1307,[231],['Midna']
1308,[231],['beast']
1309,[],[]
1310,[],[]
1311,[],[]
1312,[232],['helmet']
1313,[232],['Zelda']
1314,[232],['chest']
1315,[232],['Link and Zelda']
1316,[232],"[""Midna's helmet""]"
1317,[232],['Mirror of Twilight']
1318,[],[]
1319,[],[]
1320,[],[]
1321,[],[]
1322,[233],['Game Developers Conference']
1323,[],[]
1324,[],[]
1325,[],[]
1326,[234],['four']
1327,[234],['Electronic Entertainment Expo 2004']
1328,[234],['2004']
1329,[],[]
1330,[],[]
1331,[],[]
1332,[],[]
1333,[235],['rabbit']
1334,[235],['Revolution']
1335,[235],['Miyamoto']
1336,[235],['Mitsuhiro Takano']
1337,[235],['Wii Remote']
1338,[],[]
1339,[],[]
1340,[],[]
1341,[236],['Satoru Iwata']
1342,[],[]
1343,[],[]
1344,[],[]
1345,[],[]
1346,[237],['GameCube']
1347,[237],['E3 2005']
1348,[237],['At E3 2005']
1349,[],[]
1350,[],[]
1351,[],[]
1352,[238],['swinging gesture']
1353,[238],['NGC Magazine']
1354,[238],['Wii controller']
1355,[238],['2006']
1356,[238],['a month']
1357,[],[]
1358,[],[]
1359,[],[]
1360,[],[]
1361,[],[]
1362,[239],['control scheme']
1363,[239],['sword']
1364,[239],['E3 attendees']
1365,[239],['right']
1366,[],[]
1367,[],[]
1368,[],[]
1369,[],[]
1370,[240],['Toru Minegishi and Asuka Ohta']
1371,[240],['Koji Kondo']
1372,[240],['Michiru Ōshima']
1373,[240],['Yasuzo Takemoto']
1374,[],[]
1375,[],[]
1376,[],[]
1377,[],[]
1378,[241],['live']
1379,[241],"['November 19, 2006']"
1380,[241],['soundtrack']
1381,[],[]
1382,[],[]
1383,[],[]
1384,[],[]
1385,[],[]
1386,[242],['buffer overflow vulnerability']
1387,[242],['Executable and Linkable Format']
1388,[242],['Twilight Hack']
1389,[242],['3.3 and 3.4']
1390,[242],['4.0']
1391,[],[]
1392,[],[]
1393,[243],['Wii U']
1394,[243],"['November 12, 2015']"
1395,[243],"['March 5, 2016']"
1396,[243],['The Legend of Zelda: Twilight Princess HD']
1397,[243],['Tantalus Media']
1398,[243],"['March 4, 2016']"
1399,[],[]
1400,[],[]
1401,[],[]
1402,[],[]
1403,[244],['Wolf Link Amiibo figurine']
1404,[244],['Zelda and Sheik']
1405,[244],['Ganondorf']
1406,[244],['Wolf Link Amiibo']
1407,[244],['Cave of Shadows']
1408,[244],['Zelda and Sheik']
1409,[],[]
1410,[],[]
1411,[],[]
1412,[245],['GameStop']
1413,[245],['CD']
1414,[],[]
1415,[],[]
1416,[],[]
1417,[],[]
1418,[],[]
1419,[246],['perfect']
1420,[246],['GameRankings and Metacritic']
1421,[246],['perfect']
1422,[246],['95']
1423,[246],['GameTrailers']
1424,[],[]
1425,[],[]
1426,[247],['Jeff Gerstmann']
1427,[247],['GameSpot']
1428,[247],['IGN and GameSpy']
1429,[247],['Gaming Nexus']
1430,[247],['Javier Glickman']
1431,[],[]
1432,[],[]
1433,[],[]
1434,[248],['GameCube']
1435,[248],['16th']
1436,[248],['third']
1437,[248],['IGN and Nintendo Power']
1438,[248],['Best Console Game']
1439,[248],['4th']
1440,[],[]
1441,[],[]
1442,[249],['PAL region']
1443,[249],['1.32 million']
1444,[],[]
1445,[],[]
1446,[250],['Akira Himekawa']
1447,[250],['Japan']
1448,[],[]
1449,[],[]
1450,[],[]
1451,[251],['Eon Productions']
1452,[251],['James Bond']
1453,[251],['$245']
1454,[251],['Spectre']
1455,[251],['Metro-Goldwyn-Mayer and Columbia Pictures']
1456,[251],['Sam Mendes']
1457,[],[]
1458,[],[]
1459,[252],['Spectre']
1460,[252],['Diamonds Are Forever']
1461,[252],['Lucia Sciarra']
1462,[252],['Léa Seydoux']
1463,[252],['Dave Bautista']
1464,[252],['1971']
1465,[],[]
1466,[],[]
1467,[],[]
1468,[],[]
1469,[253],['Royal Albert Hall in London']
1470,[253],['6 November 2015']
1471,[253],['action sequences and cinematography']
1472,[253],['Best Original Song']
1473,[],[]
1474,[],[]
1475,[],[]
1476,[],[]
1477,[254],['Day of the Dead']
1478,[254],['M']
1479,[254],['Nine Eyes']
1480,[254],['Garreth Mallory']
1481,[254],['MI5 and MI6']
1482,[254],['his ring']
1483,[],[]
1484,[],[]
1485,[],[]
1486,[255],['Franz Oberhauser']
1487,[255],['assassin']
1488,[255],['Mr. Hinx']
1489,[255],['Franz Oberhauser']
1490,[],[]
1491,[],[]
1492,[256],['thallium poisoning']
1493,[256],['Dr. Madeline Swann']
1494,[256],['commits suicide']
1495,[256],['Hoffler Klinik']
1496,[256],['Tangier']
1497,[256],"['his daughter, Dr. Madeline Swann']"
1498,[],[]
1499,[],[]
1500,[],[]
1501,[],[]
1502,[257],['train']
1503,[257],['Hannes']
1504,[257],['Ernst Stavro Blofeld']
1505,[],[]
1506,[],[]
1507,[],[]
1508,[],[]
1509,[],[]
1510,[258],['the old MI6 building']
1511,[258],['Q']
1512,[258],['C']
1513,[],[]
1514,[],[]
1515,[],[]
1516,[],[]
1517,[259],"['SPecial Executive for Counter-intelligence, Terrorism, Revenge and Extortion']"
1518,[259],['Ian Fleming and Kevin McClory']
1519,[259],['1963']
1520,[259],['Never Say Never Again']
1521,[259],['Warhead 2000 A.D.']
1522,[259],['1963']
1523,[259],['Never Say Never Again']
1524,[259],['Thunderball.']
1525,[],[]
1526,[],[]
1527,[],[]
1528,[260],['Eon Productions']
1529,[260],['2013']
1530,[260],['Spectre']
1531,[260],['Danjaq']
1532,[],[]
1533,[],[]
1534,[261],['hackers']
1535,[261],['November 2014']
1536,[261],['John Logan']
1537,[261],['Eon Productions']
1538,[],[]
1539,[],[]
1540,[],[]
1541,[262],['1983']
1542,[262],['Neal Purvis and Robert Wade']
1543,[262],['Quantum']
1544,[262],['Octopussy']
1545,[262],['Charmian Bond']
1546,[262],['Octopussy']
1547,[262],['Quantum of Solace']
1548,[262],['Spectre']
1549,[],[]
1550,[],[]
1551,[],[]
1552,[263],['Hildebrand Rarities and Antiques']
1553,[263],['The Hildebrand Rarity']
1554,[263],['For Your Eyes Only']
1555,[263],['Blofeld']
1556,[263],['Hildebrand Rarities and Antiques']
1557,[],[]
1558,[],[]
1559,[],[]
1560,[],[]
1561,[264],['Naomie Harris']
1562,[264],['Ben Whishaw']
1563,[264],['Rory Kinnear']
1564,[264],['four']
1565,[264],"['Ralph Fiennes, Naomie Harris and Ben Whishaw']"
1566,[],[]
1567,[],[]
1568,[265],['Ernst Stavro Blofeld']
1569,[265],['Quantum of Solace']
1570,[265],['fifty']
1571,[265],['Quantum of Solace.']
1572,[],[]
1573,[],[]
1574,[],[]
1575,[],[]
1576,[],[]
1577,[266],['fifteen hundred']
1578,[266],['February 2015']
1579,[266],['Mexico']
1580,[266],['Alessandro Cremona']
1581,[],[]
1582,[],[]
1583,[267],['Dennis Gassner']
1584,[267],['Skyfall and Spectre']
1585,[267],['Spectre']
1586,[267],['Spectre']
1587,[267],['John Glen']
1588,[267],['six']
1589,[],[]
1590,[268],['Kodak 35 mm']
1591,[268],['Pinewood Studios']
1592,[268],['seven months.']
1593,[268],['Kodak 35 mm film stock']
1594,[],[]
1595,[],[]
1596,[269],['December 2014']
1597,[269],['February 2015']
1598,[269],['Ice Q Restaurant']
1599,[269],['knee']
1600,[269],['Ice Q Restaurant']
1601,[269],['Rettenbach glacier']
1602,[],[]
1603,[],[]
1604,[],[]
1605,[270],['Williams']
1606,[270],['Jaguar']
1607,[270],['Blenheim Palace in Oxfordshire']
1608,[270],['the Ponte Sisto bridge']
1609,[270],['Aston Martin DB10 and a Jaguar C-X75']
1610,[270],['Williams']
1611,[270],['Jaguar.']
1612,[],[]
1613,[],[]
1614,[],[]
1615,[271],['Mexico City']
1616,[271],"['1,500']"
1617,[271],['Palenque']
1618,[271],['a Messerschmitt-Bölkow-Blohm Bo 105 helicopter']
1619,[],[]
1620,[],[]
1621,[272],['New York']
1622,[],[]
1623,[],[]
1624,[],[]
1625,[],[]
1626,[273],['London Fire Brigade']
1627,[273],['Thames']
1628,[273],['Vauxhall Cross']
1629,[273],['The London Fire Brigade']
1630,[273],['Covent Garden.']
1631,[273],['night']
1632,[],[]
1633,[],[]
1634,[],[]
1635,[274],"['Oujda, Tangier and Erfoud']"
1636,[274],['Chris Corbould']
1637,[274],['Morocco']
1638,[274],['Largest film stunt explosion']
1639,[274],['128 days.']
1640,[274],['Chris Corbould']
1641,[],[]
1642,[],[]
1643,[],[]
1644,[275],['$20 million']
1645,[275],['Michael G. Wilson']
1646,[275],['India']
1647,[275],['Istanbul']
1648,[],[]
